question,bert_match_question,bert_sore,mixnet_match_question,mixnet_sore,smallBert_match_question,smallBert_sore,wam_match_question,wam_sore
已结案件，怎么发放诉讼费和执行费 ,已结案件，怎么发放诉讼费和执行费 ,0.0,已结案件，怎么发放诉讼费和执行费 ,0.0,已结案件，怎么发放诉讼费和执行费 ,0.0,已结案件，怎么发放诉讼费和执行费 ,0.0
已结案件，怎么发放诉讼费和执行费 ,案件已结案，怎么发放案款,1.3332226,已经执行完毕案件，怎么发放诉讼费和执行费,0.12313634,执恢案件怎么关联首执案件发放案款,0.037852887,案件已结案，诉讼费和执行费未发放,0.17367779
已结案件，怎么发放诉讼费和执行费 ,已结案件案款支付,2.1322412,案件已结案，诉讼费和执行费未发放,0.19565763,立案时可以添加申请人账号信息吗,0.041145887,已经执行完毕案件，怎么发放诉讼费和执行费,0.20831908
已经执行完毕案件，怎么发放诉讼费和执行费,已经执行完毕案件，怎么发放诉讼费和执行费,0.0,已经执行完毕案件，怎么发放诉讼费和执行费,0.0,已经执行完毕案件，怎么发放诉讼费和执行费,0.0,已经执行完毕案件，怎么发放诉讼费和执行费,0.0
已经执行完毕案件，怎么发放诉讼费和执行费,申请执行人以和解方式终结执行后超过两年申请恢复执行，是否超过执行时效，法院是否要交待申请恢复执行期限,2.6555858,已结案件，怎么发放诉讼费和执行费 ,0.12313634,已转换数据的案款如何取消转换重新匹配？,0.04401518,已结案件，怎么发放诉讼费和执行费 ,0.20831908
已经执行完毕案件，怎么发放诉讼费和执行费,罚金怎么支付案款,2.9086218,案件已结案，诉讼费和执行费未发放,0.3028904,已经终本的案件，怎么扣划案款。,0.04426371,案件已结案，诉讼费和执行费未发放,0.33489496
案款在法院账户一直未处理但案件已执行完毕,案款在法院账户一直未处理但案件已执行完毕,0.0,案款在法院账户一直未处理但案件已执行完毕,0.0,案款在法院账户一直未处理但案件已执行完毕,0.0,案款在法院账户一直未处理但案件已执行完毕,0.0
案款在法院账户一直未处理但案件已执行完毕,案款在法院账户一直未处理但案件已执行完毕,0.0,案款在法院账户一直未处理但案件已执行完毕,0.0,案款在法院账户一直未处理但案件已执行完毕,0.0,案款在法院账户一直未处理但案件已执行完毕,0.0
案款在法院账户一直未处理但案件已执行完毕,案款未办结,3.0629094,执行完毕案件案款未支付,0.4585885,恢复执行案件重复终本，影响考核指标,0.050892904,已经执行完毕案件，怎么发放诉讼费和执行费,0.6442025
当事人已经转账，但是银行流水中找不到记录,当事人已经转账，但是银行流水中找不到记录,0.0,当事人已经转账，但是银行流水中找不到记录,0.0,当事人已经转账，但是银行流水中找不到记录,0.0,当事人已经转账，但是银行流水中找不到记录,0.0
当事人已经转账，但是银行流水中找不到记录,已经扣划的案件，财务系统中找不到记录,3.5851874,找不到银行流水记录,0.57837325,盖章显示“盖章失败”，或者流转显示“流转失败,0.09530687,当事人已经交付了现金，怎么结案,0.478753
当事人已经转账，但是银行流水中找不到记录,中国银行不能扣划,3.5978775,案款银行流水匹配无法找到已缴款项,0.69282943,提交网拍时，报500乱码错误,0.10134485,终本案件应当进行终本约谈的，是通过找到申请执行人进行约谈还是其他方式,0.52205485
找不到银行流水记录,找不到银行流水记录,0.0,找不到银行流水记录,0.0,找不到银行流水记录,0.0,找不到银行流水记录,0.0
找不到银行流水记录,财务系统无法查询银行流水,2.1733985,没有案款银行流水,0.38908452,财务系统无法查询银行流水,0.20616092,没有案款银行流水,0.5645363
找不到银行流水记录,财务系统无法查询银行流水,2.1733985,财务系统无法查询银行流水,0.4267771,财务系统无法查询银行流水,0.20616092,当事人已经转账，但是银行流水中找不到记录,0.620547
财务系统无流水,财务系统无流水,0.0,财务系统无流水,0.0,财务系统无流水,0.0,财务系统无流水,0.0
财务系统无流水,财务系统无执行案件信息,4.641828,财务系统无法查询银行流水,0.38726267,不能填写分期履行信息,0.051408153,财务系统无案件,0.1374977
财务系统无流水,转换数据后案款到不执行案件,4.7395997,财务系统无法查询银行流水,0.38726267,网络询价结果过低怎么办,0.054207467,财务系统无承办人,0.14059307
已经成功扣划的案件，财务系统中找不到流水,已经成功扣划的案件，财务系统中找不到流水,0.0,已经成功扣划的案件，财务系统中找不到流水,0.0,已经成功扣划的案件，财务系统中找不到流水,0.0,已经成功扣划的案件，财务系统中找不到流水,0.0
已经成功扣划的案件，财务系统中找不到流水,财务系统中看不到案件信息,3.4542513,已经扣划的案件，财务系统中找不到记录,0.16019443,提交网拍时，提示xml根节点获取错误,0.051326115,已经扣划的案件，财务系统中找不到记录,0.13754931
已经成功扣划的案件，财务系统中找不到流水,总对总查控关联案件后无法扣划,3.5867789,财务系统无法查询银行流水,0.5298476,通过执行系统进入查控页面时，提示执行人员ID为空或“用户不存在”,0.055425122,执行系统中，看不见电子回执,0.37450653
已经扣划的案件，财务系统中找不到记录,已经扣划的案件，财务系统中找不到记录,0.0,已经扣划的案件，财务系统中找不到记录,0.0,已经扣划的案件，财务系统中找不到记录,0.0,已经扣划的案件，财务系统中找不到记录,0.0
已经扣划的案件，财务系统中找不到记录,提交询价评估页面不显示,2.776731,已经成功扣划的案件，财务系统中找不到流水,0.16019443,转换数据后在收到案款信息里找不到,0.03816303,已经成功扣划的案件，财务系统中找不到流水,0.13754931
已经扣划的案件，财务系统中找不到记录,历史案件信息填写保存后，找不到案件,3.1763713,财务系统中看不到案件信息,0.4656555,案件进行划拨后解冻提示金额不符,0.044276237,执行系统中，看不见电子回执,0.34558064
当事人已将案款转账到法院账户，但财务系统中无相关案款信息,当事人已将案款转账到法院账户，但财务系统中无相关案款信息,0.0,当事人已将案款转账到法院账户，但财务系统中无相关案款信息,0.0,当事人已将案款转账到法院账户，但财务系统中无相关案款信息,0.0,当事人已将案款转账到法院账户，但财务系统中无相关案款信息,0.0
当事人已将案款转账到法院账户，但财务系统中无相关案款信息,支付信息填写错误，已经提交审批，需要删除案款数据,5.072254,执行系统支款转不到财务系统怎么回事,0.6462799,被执行人死亡网络查询限制高消费无法通过系统如何处理,0.06966696,承办人如何添加案件的书记员和法官助理，法官助理和书记员如何在系统中办案,0.42313206
当事人已将案款转账到法院账户，但财务系统中无相关案款信息,案款发放执行系统审批完成后，财务系统无案款审批信息,5.956161,财务已支付，执行系统无法流转,0.6595127,罚金案件自动履行结案可以不走案款支付流程吗,0.07986465,失信信息纳入错误但在系统中操作了失信屏蔽，导致金融机构存有当事人失信历史记录,0.43874133
扣划金额，到账金额不一致,扣划金额，到账金额不一致,0.0,扣划金额，到账金额不一致,0.0,扣划金额，到账金额不一致,0.0,扣划金额，到账金额不一致,0.0
扣划金额，到账金额不一致,到账登记未显示金额,2.6109118,扣划金额的输入,0.4614841,被执行人死亡，无法发布限消,0.046893314,恢复案件进行放款，但显示到账登记节点超期。,0.49608183
扣划金额，到账金额不一致,支付宝不能划扣,2.9139662,逐月扣划案款,0.7681172,结案文书无法上传或无法保存,0.055876028,点击到账登记节点，提示error type错误,0.53341603
财务系统无法查询银行流水,财务系统无法查询银行流水,0.0,财务系统无法查询银行流水,0.0,财务系统无法查询银行流水,0.0,财务系统无法查询银行流水,0.0
财务系统无法查询银行流水,财务系统无法查询银行流水,0.0,财务系统无法查询银行流水,0.0,财务系统无法查询银行流水,0.0,财务系统无法查询银行流水,0.0
财务系统无法查询银行流水,找不到银行流水记录,2.1733985,财务系统无流水,0.38726267,找不到银行流水记录,0.20616092,财务系统无法变更承办人,0.52202386
案款银行流水匹配无法找到已缴款项,案款银行流水匹配无法找到已缴款项,0.0,案款银行流水匹配无法找到已缴款项,0.0,案款银行流水匹配无法找到已缴款项,0.0,案款银行流水匹配无法找到已缴款项,0.0
案款银行流水匹配无法找到已缴款项,案款信息错误,3.3760948,无银行流水案款怎么匹配,0.24311696, 案款提存时，怎么选择支付对象和支付方式,0.07389233,案款银行流水匹配找不到案件信息,0.517911
案款银行流水匹配无法找到已缴款项,案款支付一直显示待办状态,3.7999609,案款银行流水匹配找不到案件信息,0.24601004,网上冻结账户后扣划一部分资金账户无法解冻,0.086821705,哪里进行银行流水匹配审核,0.6081757
银行流水无数据怎么支付案款,银行流水无数据怎么支付案款,0.0,银行流水无数据怎么支付案款,0.0,银行流水无数据怎么支付案款,0.0,银行流水无数据怎么支付案款,0.0
银行流水无数据怎么支付案款,没有银行流水怎么发放案款,3.833405,没有案款银行流水,0.36962247,履行一部分，恢复执行案件结案方式怎么选？,0.09880794,无银行流水案款怎么匹配,0.26647007
银行流水无数据怎么支付案款,自动履行怎么结案,3.8603048,无银行流水案款怎么匹配,0.40335864,案子已结执行费未转怎么办,0.118481174,无银行流水案款怎么匹配到账,0.29565895
没有案款银行流水,没有案款银行流水,0.0,没有案款银行流水,0.0,没有案款银行流水,0.0,没有案款银行流水,0.0
没有案款银行流水,提示未做总对总查控,4.3400455,没有银行流水怎么发放案款,0.26393116,关于罚金和没收财产上缴财政局有两种方式,0.08005061,没有银行流水怎么发放案款,0.22135419
没有案款银行流水,到账登记无数据,4.5318894,银行流水无数据怎么支付案款,0.36962247,网上冻结账户后扣划一部分资金账户无法解冻,0.1446895,银行流水无数据怎么支付案款,0.53043544
没有银行流水怎么发放案款,没有银行流水怎么发放案款,0.0,没有银行流水怎么发放案款,0.0,没有银行流水怎么发放案款,0.0,没有银行流水怎么发放案款,0.0
没有银行流水怎么发放案款,案款发放上交财政怎么处理,3.1576216,没有案款银行流水,0.26393116,执行费不需要支付，怎么结案,0.042330015,没有案款银行流水,0.22135419
没有银行流水怎么发放案款,如何实现文书自动生成,3.2149394,银行流水无数据怎么支付案款,0.43485603,不明案款匹配后，提示需要提交审核,0.12418494,银行流水无数据怎么支付案款,0.5426431
无银行流水案款怎么匹配到账,无银行流水案款怎么匹配到账,0.0,无银行流水案款怎么匹配到账,0.0,无银行流水案款怎么匹配到账,0.0,无银行流水案款怎么匹配到账,0.0
无银行流水案款怎么匹配到账,有期限失信是否转为限消,2.6890845,无银行流水案款怎么匹配,0.15973724,无银行流水案款怎么匹配,0.11950278,无银行流水案款怎么匹配,0.048552115
无银行流水案款怎么匹配到账,无法找到申请人案款发放,2.83552,案款银行流水匹配无法找到已缴款项,0.32629675,银行流水无数据怎么支付案款,0.12978438,银行流水无数据怎么支付案款,0.29565895
案款通过网络扣划成功已过四天怎么没有到账,案款通过网络扣划成功已过四天怎么没有到账,0.0,案款通过网络扣划成功已过四天怎么没有到账,0.0,案款通过网络扣划成功已过四天怎么没有到账,0.0,案款通过网络扣划成功已过四天怎么没有到账,0.0
案款通过网络扣划成功已过四天怎么没有到账,案款发放一直显示待办财务系统未显示,2.3539836,农业银行扣划成功，但是法院未收到款,0.6563199,农业银行扣划成功，但是法院未收到款,0.090289995,被执行人死亡如何网络查询,0.81793773
案款通过网络扣划成功已过四天怎么没有到账,案款发放一直显示待办财务系统未显示,2.3539836,银行回执显示扣划账号大于12位，无法扣划,0.72929436,立案标的错误，怎么修改,0.09410841,被执行人死亡无法网络查控,0.8285394
无银行流水案款怎么匹配,无银行流水案款怎么匹配,0.0,无银行流水案款怎么匹配,0.0,无银行流水案款怎么匹配,0.0,无银行流水案款怎么匹配,0.0
无银行流水案款怎么匹配,无银行流水案款怎么匹配到账,3.9728618,无银行流水案款怎么匹配到账,0.15973724,无法联系申请人案款支付,0.1008319,无银行流水案款怎么匹配到账,0.048552115
无银行流水案款怎么匹配,财务系统怎么确认支付案款,4.486782,案款银行流水匹配找不到案件信息,0.22275472,无法联系申请人案款支付,0.1008319,银行流水无数据怎么支付案款,0.26647007
怎么维护本院银行账户,怎么维护本院银行账户,0.0,怎么维护本院银行账户,0.0,怎么维护本院银行账户,0.0,怎么维护本院银行账户,0.0
怎么维护本院银行账户,为什么节点不能自动生成文书,3.045312,本院银行账户维护是在哪里,0.10904374,银行案款流水匹配怎么操作,0.046551403,本院银行账户维护是在哪里,0.32566708
怎么维护本院银行账户,如何退执行费,3.141331,怎么实现本院银行账户自动填入,0.62543,支付对象怎么选,0.057425823,维护法院收款账户,0.33316115
怎么实现本院银行账户自动填入,怎么实现本院银行账户自动填入,0.0,怎么实现本院银行账户自动填入,0.0,怎么实现本院银行账户自动填入,0.0,怎么实现本院银行账户自动填入,0.0
怎么实现本院银行账户自动填入,终本案件发现有钱，怎么扣划,3.2077734,怎么自动填入本院执行账户,0.5314723,本院银行账户维护是在哪里,0.04972506,怎么自动填入本院执行账户,0.2486733
怎么实现本院银行账户自动填入,案款支付如何设置本院账户信息,3.5745666,怎么维护本院银行账户,0.62543,文书模板在执行系统如何使用,0.07119532,点对点查控系统能用吗？具有哪些功能？,0.75806963
怎么自动填入本院执行账户,怎么自动填入本院执行账户,0.0,怎么自动填入本院执行账户,0.0,怎么自动填入本院执行账户,0.0,怎么自动填入本院执行账户,0.0
怎么自动填入本院执行账户,在哪里添加本院信息,3.141786,怎么实现本院银行账户自动填入,0.5314723,案外人支款,0.103454195,怎么实现本院银行账户自动填入,0.2486733
怎么自动填入本院执行账户,执行通知书未自动生成,3.331093,直接裁定执行财产人，授权收执行主体中不显示功能,0.6479466,办理支付超期,0.10490973,怎么删除自动履行金额,0.7612047
系统怎么设置本院信息,系统怎么设置本院信息,0.0,系统怎么设置本院信息,0.0,系统怎么设置本院信息,0.0,系统怎么设置本院信息,0.0
系统怎么设置本院信息,系统怎么设置本院信息,0.0,系统怎么设置本院信息,0.0,系统怎么设置本院信息,0.0,系统怎么设置本院信息,0.0
系统怎么设置本院信息,查控承办人信息修改,5.151442,在哪里添加本院信息,0.48387542,系统中如何生成标准文书,0.031654965,如何在财务系统修改承办人信息,0.6183734
本院支付需要将本院设置成申请人吗,本院支付需要将本院设置成申请人吗,0.0,本院支付需要将本院设置成申请人吗,0.0,本院支付需要将本院设置成申请人吗,0.0,本院支付需要将本院设置成申请人吗,0.0
本院支付需要将本院设置成申请人吗,本院支付需要将本院设置成申请人吗,0.0,本院支付需要将本院设置成申请人吗,0.0,本院支付需要将本院设置成申请人吗,0.0,本院支付需要将本院设置成申请人吗,0.0
本院支付需要将本院设置成申请人吗,执行系统案款审批后未推送财务系统,10.298938,系统怎么设置本院信息,0.7221067,案款发放界面不显示可支付总额,0.026957037,找不到申请人如何支付案款,0.5007717
维护法院收款账户,维护法院收款账户,0.0,维护法院收款账户,0.0,维护法院收款账户,0.0,维护法院收款账户,0.0
维护法院收款账户,报修未解决,3.1594627,执行立案时确认申请执行人收款账户信息,0.62282294,罚金案款支付,0.030271037,怎么维护本院银行账户,0.33316115
维护法院收款账户,和解长期履行结案,3.343792,执行案件无法接收,0.7935242,案款支付超期,0.046592455,新增执行案款专户，维护执行案款专户信息怎么操作。,0.6163086
在哪里添加本院信息,在哪里添加本院信息,0.0,在哪里添加本院信息,0.0,在哪里添加本院信息,0.0,在哪里添加本院信息,0.0
在哪里添加本院信息,怎么自动填入本院执行账户,3.141786,系统怎么设置本院信息,0.48387542,怎样分配案款1,0.051483817,案款支付信息无法保存,0.7653887
在哪里添加本院信息,财务系统怎么确认支付案款,3.5023897,系统怎么设置本院信息,0.48387542,怎么开通实体化？,0.055062782,查控承办人信息修改,0.7873724
案款延期发放怎么操作,案款延期发放怎么操作,0.0,案款延期发放怎么操作,0.0,案款延期发放怎么操作,0.0,案款延期发放怎么操作,0.0
案款延期发放怎么操作,案款提存怎么操作,1.129329,案款延期发放,0.06861869,怎么做到账登记,0.10311971,案款延期发放,0.082910225
案款延期发放怎么操作,案款延期发放怎么操作，案款支付超期怎么办,1.732211,案款延期发放审批,0.19020033,收缴诉讼费,0.10977089,案款延期发放审批,0.30586424
案款暂缓发放怎么操作,案款暂缓发放怎么操作,0.0,案款暂缓发放怎么操作,0.0,案款暂缓发放怎么操作,0.0,案款暂缓发放怎么操作,0.0
案款暂缓发放怎么操作,案款延期发放,1.4619547,案款暂缓发放,0.054101177,执行系统到账登记怎么操作,0.037930954,暂缓发放案款,0.03461616
案款暂缓发放怎么操作,案款暂缓发放,1.4897809,暂缓发放案款,0.07802718,手动上传回单怎么操作,0.07209073,案款暂缓发放,0.03461616
案款应对在多少天内支付完毕,案款应对在多少天内支付完毕,0.0,案款应对在多少天内支付完毕,0.0,案款应对在多少天内支付完毕,0.0,案款应对在多少天内支付完毕,0.0
案款应对在多少天内支付完毕,报修后多久才会处理,4.2630296,案款发放支付对象方式,0.77441776,终本案件结案有部分被执行人人已履行,0.012832879,案款发放被退回后一直挂在承办人待办事宜内,0.6891363
案款应对在多少天内支付完毕,不结案后还能否添加当事人,4.6124372,执行到账金额必须 全部支付完毕才 可以结案吗？,0.8395348,法律文书电子签章同等效率依据,0.026394416,罚金案件必须要在执行系统内做支付吗,0.73406446
案款督办超期怎么办,案款督办超期怎么办,0.0,案款督办超期怎么办,0.0,案款督办超期怎么办,0.0,案款督办超期怎么办,0.0
案款督办超期怎么办,执行立案案号立错怎么办,4.839949,案款延期发放怎么操作，案款支付超期怎么办,0.81328523,诉讼费退费的依据和操作方式,0.04031291,案款支付超期,0.36305374
案款督办超期怎么办,案款数据推送经常失败怎么办,5.2371693,办理支付超期,0.9184949,执行费收取,0.053338297,案款支付超期,0.36305374
案款支付超期,案款支付超期,0.0,案款支付超期,0.0,案款支付超期,0.0,案款支付超期,0.0
案款支付超期,案款支付超期,0.0,案款支付超期,0.0,案款支付超期,0.0,案款支付超期,0.0
案款支付超期,案款拆分,3.4897993,办理支付超期,0.38616642,关于民政信息,0.023321189,案款督办超期怎么办,0.36305374
案款支付关键节点超期,案款支付关键节点超期,0.0,案款支付关键节点超期,0.0,案款支付关键节点超期,0.0,案款支付关键节点超期,0.0
案款支付关键节点超期,案款支付错误,4.087735,案款支付超期,0.55540186,协执执行单位未全部反馈,0.022627644,不能操某个功能,0.7374827
案款支付关键节点超期,案款暂缓发放,4.350853,案款支付超期,0.55540186,无法将过程卷转档案卷,0.02785311,怎么维护本院银行账户,0.8389456
案款延期,案款延期,0.0,案款延期,0.0,案款延期,0.0,案款延期,0.0
案款延期,已结案件案款支付,1.9688199,案款延期发放,0.18556932,流水匹配审核,0.03546948,案款延期发放,0.29372993
案款延期,案款提存,2.058676,案件延期,0.25606954,案款匹配,0.037886783,案款延期发放怎么操作,0.43392247
案款暂缓发放,案款暂缓发放,0.0,案款暂缓发放,0.0,案款暂缓发放,0.0,案款暂缓发放,0.0
案款暂缓发放,案款延期发放,1.0712357,暂缓发放案款,0.03020104,系统添加被执行人,0.025301889,暂缓发放案款,3.6104822e-16
案款暂缓发放,案款暂缓发放怎么操作,1.4897809,案款暂缓发放怎么操作,0.054101177,恢复执行申请标准,0.03002549,案款暂缓发放怎么操作,0.03461616
暂缓发放案款,暂缓发放案款,0.0,暂缓发放案款,0.0,暂缓发放案款,0.0,暂缓发放案款,0.0
暂缓发放案款,终本结案怎么发放案款,2.0465016,案款暂缓发放,0.03020104,终本案件的监管点,0.025668863,案款暂缓发放,3.6104822e-16
暂缓发放案款,需要取消结案,2.487662,案款暂缓发放怎么操作,0.07802718,财产精细化有什么功能,0.031211263,案款暂缓发放怎么操作,0.03461616
办理支付超期,办理支付超期,0.0,办理支付超期,0.0,办理支付超期,0.0,办理支付超期,0.0
办理支付超期,到账登记无数据,5.8454466,案款支付超期,0.38616642,给案外人支款,0.062433314,案款支付超期,0.37341458
办理支付超期,查控承办人信息修改,5.92081,案款支付超期,0.38616642,门户报修没法操作,0.065679245,案款支付超期,0.37341458
申请人申请暂缓领取案款,申请人申请暂缓领取案款,0.0,申请人申请暂缓领取案款,0.0,申请人申请暂缓领取案款,0.0,申请人申请暂缓领取案款,0.0
申请人申请暂缓领取案款,中止案件能否终结结案,4.226604,案款暂缓发放,0.49782887,终结结案发放案款,0.046553224,案款暂缓发放怎么操作,0.3417783
申请人申请暂缓领取案款,恢复执行立案金额影响执行到位率。,4.295744,暂缓发放案款,0.52265155,怎么设置分案权限？,0.061643045,暂缓发放案款,0.39695367
案款延期发放,案款延期发放,0.0,案款延期发放,0.0,案款延期发放,0.0,案款延期发放,0.0
案款延期发放,案款暂缓发放,1.0712357,案款延期发放怎么操作,0.06861869,修改立案金额,0.08905646,案款延期发放怎么操作,0.082910225
案款延期发放,案款暂缓发放怎么操作,1.4619547,案款延期发放审批,0.17037995,修改立案金额,0.08905646,案款延期发放审批,0.26140988
案款延期发放审批,案款延期发放审批,0.0,案款延期发放审批,0.0,案款延期发放审批,0.0,案款延期发放审批,0.0
案款延期发放审批,不明案款审批,2.832092,案款延期发放,0.17037995,过程卷中无结案卡,0.03213524,案款延期发放,0.26140988
案款延期发放审批,案款延期发放,2.986544,案款延期发放怎么操作,0.19020033,股权评估类别选其他还证券,0.032880876,案款延期发放怎么操作,0.30586424
案件延期,案件延期,0.0,案件延期,0.0,案件延期,0.0,案件延期,0.0
案件延期,案款提存,2.3295953,案款延期,0.25606954,案款发放审批程序,0.04204328,终本案件分类,0.8751739
案件延期,案款提存,2.3295953,案款延期发放,0.3780681,流水匹配审核,0.049666792,案件删除,0.9841022
申请人不主动到法院领取案款，无法结案,申请人不主动到法院领取案款，无法结案,0.0,申请人不主动到法院领取案款，无法结案,0.0,申请人不主动到法院领取案款，无法结案,0.0,申请人不主动到法院领取案款，无法结案,0.0
申请人不主动到法院领取案款，无法结案,当事人已经交付了现金，怎么结案,4.479475,申请人长时间经通知未到法院领取案款无法结案,0.42849,无法将被执行人限制高消费,0.07075932,申请人未到法院，怎么发放案款,0.38493064
申请人不主动到法院领取案款，无法结案,法人代表无法限高不能结案,4.575331,申请人未到法院，怎么发放案款,0.50499207,案件无申请人报结时提示需要进行终本约谈,0.106497355,首封法院去函要求移交处置权，首封法院不回函,0.46503884
先发放案款，后结案，执行案件办理时间太长,先发放案款，后结案，执行案件办理时间太长,0.0,先发放案款，后结案，执行案件办理时间太长,0.0,先发放案款，后结案，执行案件办理时间太长,0.0,先发放案款，后结案，执行案件办理时间太长,0.0
先发放案款，后结案，执行案件办理时间太长,怎么从财务系统退回已经审核完成的案款发放信息？,9.088831,案件已结案，怎么发放案款,0.3300394,申请执行诉讼费的案件，怎么选择支付对象和领款类别,0.0434544,已经受理案件，发现其他法院已经受理在先，怎么结案,0.53973246
先发放案款，后结案，执行案件办理时间太长,此次补录材料的时间是写以前，还是写现在？比如失信决定书、限消令、调查笔录等落款时间,9.218684,执行完毕结案发放案款,0.33856338,执行系统没收财产案款发放跳转到财务系统没有支付明细和金额,0.05326519,为什么你会觉得执行系统不好用，请您聆听小蜜的三个建议。,0.6701625
申请人长时间经通知未到法院领取案款无法结案,申请人长时间经通知未到法院领取案款无法结案,0.0,申请人长时间经通知未到法院领取案款无法结案,0.0,申请人长时间经通知未到法院领取案款无法结案,0.0,申请人长时间经通知未到法院领取案款无法结案,0.0
申请人长时间经通知未到法院领取案款无法结案,多个当事人一部分履行怎么结案,3.9738941,申请人经通知拒绝领款如何结案,0.4068678,案款转换已完成执行系统中到账登记无信息,0.026465835,申请人经通知拒绝领款如何结案,0.5009237
申请人长时间经通知未到法院领取案款无法结案,暂停案件扣除审限后不能结案,4.0489264,申请人不主动到法院领取案款，无法结案,0.42849,当事人已经交付了现金，怎么结案,0.029111829,申请人未到法院，怎么发放案款,0.5196597
提交询价评估，提示错误,提交询价评估，提示错误,0.0,提交询价评估，提示错误,0.0,提交询价评估，提示错误,0.0,提交询价评估，提示错误,0.0
提交询价评估，提示错误,无法提交询价评估,3.0071888,提交询价评估时，提示sion参数有误,0.36168084,财务系统完成支付确认执行系统一直显示待办,0.029509366,提交询价评估时，提示type错误,0.25469
提交询价评估，提示错误,公司法定代表人无法限制高消费,3.308948,提交询价评估时，提示type错误,0.37018526,罚金退赔已执行到位找不到被害人怎么处理已执行到位案款,0.047232516,分案错误，需要重新分配承办人,0.40244082
无法提交询价评估,无法提交询价评估,0.0,无法提交询价评估,0.0,无法提交询价评估,0.0,无法提交询价评估,0.0
无法提交询价评估,不能提交评估,1.3103229,不能提交评估,0.22114745,不能提交评估,0.033698447,不能提交评估,0.18032563
无法提交询价评估,无法做财产登记,2.510038,提交询价评估页面不显示,0.35827,案款支付信息无法保存,0.041137215,无法分案,0.6816068
提起网络评估时系统显示”标的物信息不符合要求“,提起网络评估时系统显示”标的物信息不符合要求“,0.0,提起网络评估时系统显示”标的物信息不符合要求“,0.0,提起网络评估时系统显示”标的物信息不符合要求“,0.0,提起网络评估时系统显示”标的物信息不符合要求“,0.0
提起网络评估时系统显示”标的物信息不符合要求“,提起网络评估时系统显示”标的物信息不符合要求“,0.0,提起网络评估时系统显示”标的物信息不符合要求“,0.0,提起网络评估时系统显示”标的物信息不符合要求“,0.0,提起网络评估时系统显示”标的物信息不符合要求“,0.0
提起网络评估时系统显示”标的物信息不符合要求“,冻结后做后续措施，引入财产信息时，提示查无数据,5.6847515,提交询价评估，提示标的物信息不符,0.37749058,通过执行系统进入查控页面时，提示执行人员ID为空或“用户不存在”,0.03219696,案件报结时提示‘该案件没有登记财产信息或者自动履行信息’,0.4914273
案款发放中有一条待办怎么删除,案款发放中有一条待办怎么删除,0.0,案款发放中有一条待办怎么删除,0.0,案款发放中有一条待办怎么删除,0.0,案款发放中有一条待办怎么删除,0.0
案款发放中有一条待办怎么删除,案款认领功能找不到,2.9828308,案款发放节点删除,0.51737136,执行案件立重复了，怎么删除,0.054132037,案件信息有误，怎么退回立案庭修改,1.0082487
案款发放中有一条待办怎么删除,暂缓发放案款,3.1207573,删除案款审批信息,0.65920395,财务系统中审批完成案款支付怎么撤回,0.11897236,支付信息填写错误，已经提交审批，需要删除案款数据,1.0134412
自动履行信息删除,自动履行信息删除,0.0,自动履行信息删除,0.0,自动履行信息删除,0.0,自动履行信息删除,0.0
自动履行信息删除,删除自动履行信息,2.464324,删除自动履行信息,0.057835236,案款预进账,0.05775001,删除自动履行信息,2.9729136e-16
自动履行信息删除,系统添加被执行人,2.8739572,怎么删除自动履行金额,0.3855856,修改结案方式,0.059310973,怎么删除自动履行金额,0.2136946
删除自动履行信息,删除自动履行信息,0.0,删除自动履行信息,0.0,删除自动履行信息,0.0,删除自动履行信息,0.0
删除自动履行信息,删除数据,2.2318478,自动履行信息删除,0.057835236,退款流程,0.22187862,自动履行信息删除,2.9729136e-16
删除自动履行信息,怎么删除自动履行金额,2.3652837,怎么删除自动履行金额,0.3089745,诉讼案子支付案款,0.23031443,怎么删除自动履行金额,0.2136946
如何删除财务系统案款支付信息,如何删除财务系统案款支付信息,0.0,如何删除财务系统案款支付信息,0.0,如何删除财务系统案款支付信息,0.0,如何删除财务系统案款支付信息,0.0
如何删除财务系统案款支付信息,如何删除财务系统案款支付信息,0.0,如何删除财务系统案款支付信息,0.0,如何删除财务系统案款支付信息,0.0,如何删除财务系统案款支付信息,0.0
如何删除财务系统案款支付信息,财务系统如何删除支付信息,3.4280112,财务系统如何删除支付信息,0.15272865,怎么进行定向询价,0.084636144,财务系统如何删除支付信息,0.06335674
怎么删除自动履行金额,怎么删除自动履行金额,0.0,怎么删除自动履行金额,0.0,怎么删除自动履行金额,0.0,怎么删除自动履行金额,0.0
怎么删除自动履行金额,怎么填写利息,2.0585608,删除自动履行信息,0.3089745,支付宝如何转案款专户,0.33184952,自动履行信息删除,0.2136946
怎么删除自动履行金额,删除自动履行信息,2.3652837,自动履行信息删除,0.3855856,执行小蜜罚金案款发放如何操作,0.3465206,删除自动履行信息,0.2136946
案款支付自动回填本院信息,案款支付自动回填本院信息,0.0,案款支付自动回填本院信息,0.0,案款支付自动回填本院信息,0.0,案款支付自动回填本院信息,0.0
案款支付自动回填本院信息,在哪里添加本院信息,4.1445723,案款支付信息填写错误,0.6658643,防止重复立案的规则,0.03603748,案款信息推送办案办案系统,0.8324222
案款支付自动回填本院信息,怎么自动填入本院执行账户,4.203754,案款支付信息填写错误怎么修改,0.71183187,案款被另案保全后可否结案结案后可否支付,0.08137067,案款支付信息填写错误如何退回,0.85290575
